sei,fornecedor,valor,score,status,n_docs,tem_cadeia
SEI-270003/001020/2026,REAL MIX COM. E ADM. DE VENDAS LTDA-EPP,97545.36,,nao_coletado,0,0
SEI-270006/008039/2025,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,96600.00,,nao_coletado,0,0
SEI-270006/018131/2025,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,96600.00,,nao_coletado,0,0
SEI-270006/018130/2025,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,96600.00,,nao_coletado,0,0
SEI-270060/012717/2025,MOGAMI IMPORTACAO E EXPORTACAO LTDA,96500.00,,nao_coletado,0,0
SEI-270006/012395/2024,JF FARMA DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA-EPP,95812.50,,nao_coletado,0,0
SEI-270006/022618/2024,PURAH MEDICAL & CO LTDA,94660.00,,nao_coletado,0,0
SEI-270006/031744/2024,IMPERIO PHARMA MEDICAMENTOS LTDA.,92713.50,,nao_coletado,0,0
SEI-270005/001925/2025,CASA DO FITNESS COMERCIO DE PRODUTOS ESPORTIVOS DIGITAL LTDA,92617.96,,nao_coletado,0,0
SEI-270006/027779/2025,SAMTRONIC INDUSTRIA E COMERCIO LTDA,92273.00,,nao_coletado,0,0
SEI-270060/000168/2024,D`AQUINO INDUSTRIA E COMERCIO DE MOVEIS HOSPITALARES LTDA,91912.00,,nao_coletado,0,0
SEI-270006/017768/2024,MOGAMI IMPORTACAO E EXPORTACAO LTDA,91770.00,,nao_coletado,0,0
SEI-270006/022244/2025,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),91650.00,,nao_coletado,0,0
SEI-270006/012392/2024,SICAFLA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,86070.00,,nao_coletado,0,0
SEI-270006/003677/2025,INDUMED COMERCIO IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS LTDA.,86000.00,,nao_coletado,0,0
SEI-270005/000187/2026,FSG COMERCIO E CONSULTORIA LICITATORIA LTDA,85608.00,,nao_coletado,0,0
SEI-270007/010778/2024,ELECTROBRAZ COMÉRCIO E SERVIÇOS ELETRÔNICOS EIRELI,85061.88,,nao_coletado,0,0
SEI-270006/001596/2025,EMIGE MATERIAIS ODONTOLÓGICOS LTDA,84999.55,,nao_coletado,0,0
SEI-270006/023845/2024,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,82236.00,,nao_coletado,0,0
SEI-270006/013212/2025,BEL MICRO TECNOLOGIA S/A,80338.67,,nao_coletado,0,0
SEI-270003/000684/2025,RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE EIRELI,79135.00,,nao_coletado,0,0
SEI-270006/014824/2025,LABORATÓRIOS B. BRAUN S.A,78425.60,,nao_coletado,0,0
SEI-270120/002268/2023,LABORATÓRIOS B. BRAUN S.A,77316.00,,nao_coletado,0,0
SEI-270064/000597/2023,DENTAL MARIA LTDA ME,75993.40,,nao_coletado,0,0
SEI-270006/011316/2025,DENTAL BONSUCESSO PRODUTOS ODONTOLÓGICOS LTDA,74837.65,,nao_coletado,0,0
SEI-270006/027030/2025,ORTOM INDÚSTRIA TÊXTIL LTDA - ME,73056.48,,nao_coletado,0,0
SEI-270006/000383/2026,ORIGINAL IMPLANTES E EQUIPAMENTOS HOSPITALARES LTDA,71644.00,,nao_coletado,0,0
SEI-270005/000399/2026,ELDORADO 2022 COMÉRCIO E SERVIÇOS LTDA,70998.00,,nao_coletado,0,0
SEI-270006/011284/2025,ARDO DO BRASIL DISTRIBUIDORA DE PECAS E SERVICOS LTDA,70855.66,,nao_coletado,0,0
SEI-270042/001370/2023,G-RIO COMERCIO E SERVIÇOS LTDA,69257.58,,nao_coletado,0,0
SEI-270003/004056/2024,REPREMIG REPRESENTAÇÃO E COMERCIO DE MINAS GERAIS LTDA,68638.90,,nao_coletado,0,0
SEI-270111/000963/2023,EVOLUCAO VET EQUIPAMENTOS VETERINARIOS LTDA,68573.56,,nao_coletado,0,0
SEI-270005/000845/2025,RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE LTDA,68000.00,,nao_coletado,0,0
SEI-270005/001928/2025,SIGMETAL INDÚSTRIA DE EQUIPAMENTOS EM AÇOS LTDA,67600.00,,nao_coletado,0,0
SEI-270007/013650/2026,LABORATÓRIOS B. BRAUN S.A,66880.00,,nao_coletado,0,0
SEI-270006/011549/2024,RIO MEIER COMERCIO DE MATERIAIS ODONTO-HOSPITALARES LTDA,65423.40,,nao_coletado,0,0
SEI-270006/036066/2025,INDUMED COMERCIO IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS LTDA.,65360.00,,nao_coletado,0,0
SEI-270006/029370/2024,NUTRIPLAN COMERCIAL LTDA,64555.56,,nao_coletado,0,0
SEI-270007/050975/2025,DENTAL BONSUCESSO PRODUTOS ODONTOLÓGICOS LTDA,64481.10,,nao_coletado,0,0
SEI-270006/021614/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,63904.00,,nao_coletado,0,0
SEI-270060/000688/2024,CFC  COMERCIO DE PRODUTOS MEDICOS HOSPITALARES EIRELI,63360.00,,nao_coletado,0,0
SEI-270005/000668/2025,INOVA EQUIPAMENTOS DE RESGATE LTDA.,63200.00,,nao_coletado,0,0
SEI-270064/000700/2023,SKYLAB COMERCIAL HOSPITALAR LTDA,62750.00,,nao_coletado,0,0
SEI-270006/034156/2025,NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELLI,62683.94,,nao_coletado,0,0
SEI-270060/000740/2024,"RJN COMERCIO DE MAQUINAS, APARELHOS E EQUIPAMENTOS LTDA",62500.00,,nao_coletado,0,0
SEI-270006/012412/2024,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA ,62400.00,,nao_coletado,0,0
SEI-270005/000892/2025,DIMORVAN DAVI MENEGUSSO LTDA,60690.00,,nao_coletado,0,0
SEI-270111/000913/2023,"JPL IMPORTAÇÃO, EXPORTAÇÃO E COMÉRCIO DE EQUIPAMENTOS MEDICOS HOSPITALARES LTDA.",59910.00,,nao_coletado,0,0
SEI-270005/000470/2025,FLUOROPOLYMERS DO BRASIL COMERCIO DE PLASTICOS LTDA,59205.30,,nao_coletado,0,0
SEI-270007/018781/2026,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA ,58730.00,,nao_coletado,0,0
SEI-270006/004840/2024,EMBRAPEC COMÉRCIO E DISTRIBUIÇÃO  EIRELI,58322.01,,nao_coletado,0,0
SEI-270006/024102/2025,SARAIVA MANUTENÇÃO DE EQUIPAMENTOS MEDICO HOSPITALAR LTDA,58288.50,,nao_coletado,0,0
SEI-270006/001783/2025,DENTAL UNIVERSO EIRELI-EPP,58232.55,,nao_coletado,0,0
SEI-270006/009422/2024,"SHAMMAH MEDICA DISTRIBUICAO, REPRESENTACAO, LOCACAO E VENDAS DE MATERIAIS E PRODUTOS MEDICOS HOSPITALARES LTDA - ME",57192.45,,nao_coletado,0,0
SEI-270006/022621/2024,ORTOM INDÚSTRIA TÊXTIL LTDA - ME,56000.00,,nao_coletado,0,0
SEI-270005/000189/2026,JAMA TECNOLOGIA EIRELI,56000.00,,nao_coletado,0,0
SEI-270006/017381/2024,ARTE IMPLANTES MATERIAIS CIRÚRGICOS EIRELI,55904.72,,nao_coletado,0,0
SEI-270007/011209/2024,CSX COMERCIAL LTDA -EPP,55894.86,,nao_coletado,0,0
SEI-270006/006610/2025,W3 INDUSTRIAS REUNIDAS S/A,55173.00,,nao_coletado,0,0
SEI-270006/011777/2025,HOSPDROGAS COMERCIAL LTDA,54905.00,,nao_coletado,0,0
SEI-270006/027415/2024,DISTRIBUIÇÃO DE MEDICAMENTOS PAMED LTDA,53670.00,,nao_coletado,0,0
SEI-270006/016168/2025,SAMTRONIC INDUSTRIA E COMERCIO LTDA,53550.00,,nao_coletado,0,0
SEI-270006/017884/2025,MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS DE SAÚDE LTDA,53279.20,,nao_coletado,0,0
SEI-270006/013753/2025,BAYER S.A,51920.00,,nao_coletado,0,0
SEI-270060/000726/2024,"MEGA PRODUTOS, LOCACOES E SERVICOS LTDA",51780.00,,nao_coletado,0,0
SEI-270006/006919/2024,"MEGA PRODUTOS, LOCACOES E SERVICOS LTDA",51780.00,,nao_coletado,0,0
SEI-270006/009793/2024,"TOTAL SUPRI COMERCIO, IMPORTACAO E EXPORTACAO LTDA",51552.00,,nao_coletado,0,0
SEI-270005/000531/2026,COELHO E MACHADO COMERCIAL E DISTRIBUIDORA EIRELI,51480.00,,nao_coletado,0,0
SEI-270120/001195/2023,A.TEC COMERCIO E EMPREENDIMENTOS LTDA,49932.00,,nao_coletado,0,0
SEI-270005/001322/2025,ELOAR SERVIÇOS DE COMUNICAÇÃO E MARKETING LTDA,49600.00,,so_despacho,0,0
SEI-270006/010365/2025,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,48300.00,,nao_coletado,0,0
SEI-270121/000874/2023,ARDO DO BRASIL DISTRIBUIDORA DE PECAS E SERVICOS LTDA,48241.00,,nao_coletado,0,0
SEI-270006/032419/2025,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,48139.20,,nao_coletado,0,0
SEI-270006/008801/2024,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA ,47680.00,,nao_coletado,0,0
SEI-270006/013171/2024,M. CARREGA COMERCIO DE PRODUTOS HOSPITALARES LTDA,47600.00,,nao_coletado,0,0
SEI-270060/001873/2022,CAEL COMÉRCIO DE APARELHOS ELETRÔNCOS LTDA,47400.00,,nao_coletado,0,0
SEI-270006/032385/2025,HOSPDROGAS COMERCIAL LTDA,46655.00,,nao_coletado,0,0
SEI-270002/000940/2024,ATA NOBREAK SISTEMAS DE ENERGIA LTDA,46000.00,,nao_coletado,0,0
SEI-270006/025238/2024,JF FARMA DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA-EPP,45071.25,,nao_coletado,0,0
SEI-270006/013295/2025,VENTISOL DA AMAZONIA INDUSTRIA DE APARELHOS ELETRICOS LTDA,45039.88,,nao_coletado,0,0
SEI-270005/001630/2025,RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE LTDA,45000.00,,nao_coletado,0,0
SEI-270006/003876/2025,L D UNIDADES MOVEIS & REPRESENTAÇÕES LTDA,44940.00,,nao_coletado,0,0
SEI-270006/006012/2025,RIO MEIER COMERCIO DE MATERIAIS ODONTO-HOSPITALARES LTDA,44207.49,,nao_coletado,0,0
SEI-270006/019336/2025,DENTAL BONSUCESSO PRODUTOS ODONTOLÓGICOS LTDA,44083.67,,nao_coletado,0,0
SEI-270057/000636/2023,GIGANTE RECEM NASCIDO IND,43800.00,,nao_coletado,0,0
SEI-270006/010963/2026,A SERRA BUSINESS DISTRIBUIDORA E SERVICOS LTDA,43635.80,,nao_coletado,0,0
SEI-270006/009740/2024,BIOLIFE COMÉRCIO DE MATERIAL HOSPITALAR LTDA,43360.14,,nao_coletado,0,0
SEI-270006/029153/2025,MOGAMI IMPORTACAO E EXPORTACAO LTDA,42930.00,,nao_coletado,0,0
SEI-270064/000698/2023,TAVELO COMÉRCIO E DISTRIBUIDORA LTDA,42437.74,,nao_coletado,0,0
SEI-270006/029280/2024,NUTRITIVA PRODUTOS NUTRICIONAIS LTDA ME,42432.65,,nao_coletado,0,0
SEI-270006/005955/2026,NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELLI,42382.20,,nao_coletado,0,0
SEI-270060/003225/2023,PURAH MEDICAL & CO LTDA,41942.40,,nao_coletado,0,0
SEI-270099/000132/2024,ZENIZ PLANEJAMENTOS COMERCIAIS LTDA,41248.00,,nao_coletado,0,0
SEI-270006/011948/2024,DISTRIBUIÇÃO DE MEDICAMENTOS PAMED LTDA,41202.00,,nao_coletado,0,0
SEI-270006/004342/2025,BRAZEN LTDA,40758.27,,nao_coletado,0,0
SEI-270006/015269/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,40500.00,,nao_coletado,0,0
SEI-270060/012701/2025,BRASIL MED IMPORTACAO E EXPORTACAO LTDA,40294.00,,nao_coletado,0,0
SEI-270005/000599/2024,MANUTESP COMÉRCIO E SERVIÇOS LTDA,40000.00,,nao_coletado,0,0
SEI-270006/038858/2025,MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS DE SAÚDE LTDA,39959.40,,nao_coletado,0,0
SEI-270060/000586/2024,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),39360.00,,nao_coletado,0,0
SEI-270006/022376/2024,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),39360.00,,nao_coletado,0,0
SEI-270006/001754/2025,ASTRAZENECA DO BRASIL LTDA.,39239.10,,nao_coletado,0,0
SEI-270006/031988/2024,LABORATÓRIOS B. BRAUN S.A,38670.00,,nao_coletado,0,0
SEI-270006/021116/2024,DENTAL UNIVERSO EIRELI-EPP,38172.70,,nao_coletado,0,0
SEI-270060/013215/2025,ECOMED COMERCIO DE PRODUTOS MEDICOS LTDA,38100.00,,nao_coletado,0,0
SEI-270006/005718/2025,ANTIBIOTICOS DO BRASIL LTDA (FILIAL),37630.00,,nao_coletado,0,0
SEI-270006/029510/2024,ANTIBIOTICOS DO BRASIL LTDA (FILIAL),36870.00,,nao_coletado,0,0
SEI-270006/017654/2024,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,36600.00,,nao_coletado,0,0
SEI-270006/010249/2025,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),36595.49,,nao_coletado,0,0
SEI-270006/013107/2026,NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELLI,36525.00,,nao_coletado,0,0
SEI-270005/001920/2025,EXCLUSIVE FITPLAY FITNESS E PLAYGROUNDS LTDA,36140.74,,nao_coletado,0,0
SEI-270006/009455/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,36002.08,,nao_coletado,0,0
SEI-270120/000069/2024,ORTOM INDÚSTRIA TÊXTIL LTDA - ME,35957.52,,nao_coletado,0,0
SEI-270121/000875/2023,D&D PRODUTOS DE HIGIENE E LIMPEZA,35789.80,,nao_coletado,0,0
SEI-270005/000693/2026,OFFICE SOLUÇÃO EM OMERCIO DE MOVEIS PARA ESCRITORIO EIRELI,35068.00,,nao_coletado,0,0
SEI-270006/015956/2025,INDUMED COMERCIO IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS LTDA.,34400.00,,nao_coletado,0,0
SEI-270005/000516/2026,MICROTECNICA INFORMATICA LTDA,34352.07,,nao_coletado,0,0
SEI-270005/001921/2025,ML DISTRIBUIDORA DE PRODUTOS E SERVICOS LTDA,34260.62,,nao_coletado,0,0
SEI-270005/001546/2024,EMKTPLACE LTDA,34200.00,,nao_coletado,0,0
SEI-270060/003216/2023,LABORATÓRIOS B. BRAUN S.A,34110.00,,nao_coletado,0,0
SEI-270006/021607/2025,GTMED DISTRIBUIDORA DE MATERIAIS E EQUIPAMENTOS HOSPITALARES E ODONTOLOGIOS LTDA,34005.60,,nao_coletado,0,0
SEI-270006/034267/2024,VARIEDADE COMERCIAL JGB LTDA,33999.99,,nao_coletado,0,0
SEI-270006/010374/2024,MINDMED HOSPITALAR LTDA,33708.00,,nao_coletado,0,0
SEI-270006/010947/2025,"COLT DISTRIBUIDORA, COMERCIO E SERVICOS LTDA ME",33480.00,,nao_coletado,0,0
SEI-270006/006796/2025,ARDO DO BRASIL DISTRIBUIDORA DE PECAS E SERVICOS LTDA,33186.50,,nao_coletado,0,0
SEI-270060/012718/2025,ASLI COMERCIAL LTDA,32722.00,,nao_coletado,0,0
SEI-270060/000392/2024,FUSION MED COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA,32532.55,,nao_coletado,0,0
SEI-270005/000242/2026,ARDO DO BRASIL DISTRIBUIDORA DE PECAS E SERVICOS LTDA,32192.00,,nao_coletado,0,0
SEI-270006/010419/2024,S & B ASSESSORIA DE IMPORTAÇÃO,32088.00,,nao_coletado,0,0
SEI-270006/040828/2025,SMARTHECNOLOGY COMÉRCIO E ASSISTÊNCIA DE EQUIPAMENTOS MÉDICOS LTDA,31661.00,,nao_coletado,0,0
SEI-270006/010411/2025,DENTAL BONSUCESSO PRODUTOS ODONTOLÓGICOS LTDA,31540.68,,nao_coletado,0,0
SEI-270006/035014/2024,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),31467.46,,nao_coletado,0,0
SEI-270060/000245/2024,ANTIBIOTICOS DO BRASIL LTDA (FILIAL),31320.00,,nao_coletado,0,0
SEI-270006/034976/2024,"TOTAL SUPRI COMERCIO, IMPORTACAO E EXPORTACAO LTDA",30716.40,,nao_coletado,0,0
SEI-270006/012459/2026,ALIANÇA MILITAR INDUSTRIA E COMERCIO LTDA,30549.00,,nao_coletado,0,0
SEI-270007/028786/2025,G&A COMÉRCIO E SERVIÇOS LTDA,30204.53,,nao_coletado,0,0
SEI-270006/013269/2026,IS 8 INTERNATIONAL SUPPLIES IMP. E COM. PROD. HOSPITALARES LTDA.,30144.00,,nao_coletado,0,0
SEI-270006/029599/2025,GRÁFICA MAGNÍFICO EIRELI,30000.00,,so_despacho,0,0
SEI-270006/002646/2026,MEDGLOBAL DISTRIBUIDORA DE MATERIAL MÉDICO HOSPITALAR LTDA,30000.00,,nao_coletado,0,0
SEI-270006/040837/2025,SQUADRA DO BRASIL DISTRIBUIDORA DE EQUIPAMENTOS LTDA,29575.40,,nao_coletado,0,0
SEI-270006/012181/2025,DENTAL BONSUCESSO PRODUTOS ODONTOLÓGICOS LTDA,29250.91,,nao_coletado,0,0
SEI-270006/005725/2024,BRASIL DEVICES EQUIPAMENTOS HOSPITALARES EIRELI,28981.75,,nao_coletado,0,0
SEI-270006/021490/2025,MED LAGOS CIRÚRGICA IMPORTAÇÃO E EXPORTAÇÃO LTDA,28800.00,,nao_coletado,0,0
SEI-270006/006846/2026,IS 8 INTERNATIONAL SUPPLIES IMP. E COM. PROD. HOSPITALARES LTDA.,28784.00,,nao_coletado,0,0
SEI-270006/019297/2024,DISTRIBUIÇÃO DE MEDICAMENTOS PAMED LTDA,28624.00,,nao_coletado,0,0
SEI-270064/000427/2023,APS SOLUÇÕES INTEGRADAS LTDA,28536.48,,nao_coletado,0,0
SEI-270006/006331/2026,MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS DE SAÚDE LTDA,28360.00,,nao_coletado,0,0
SEI-270006/011554/2024,RIO MEIER COMERCIO DE MATERIAIS ODONTO-HOSPITALARES LTDA,28312.80,,nao_coletado,0,0
SEI-270006/006465/2026,COSTA CAMARGO COMERCIO DE PRODUTOS HOSPITALARES LTDA (MATRIZ),27999.50,,nao_coletado,0,0
SEI-270060/000697/2021,MEDI-GLOBE BRASIL LTDA,27500.00,,nao_coletado,0,0
SEI-270006/021976/2025,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),27423.45,,nao_coletado,0,0
SEI-270006/019715/2025,DENTAL UNIVERSO EIRELI-EPP,27362.34,,nao_coletado,0,0
SEI-270006/004525/2025,COSTA CAMARGO COMERCIO DE PRODUTOS HOSPITALARES LTDA (MATRIZ),27290.00,,nao_coletado,0,0
SEI-270006/020010/2024,TOTAL PRODUTOS E SERVICOS HOSPITALARES LTDA,27280.00,,nao_coletado,0,0
SEI-270006/002694/2024,T. D. & V. COMERCIO DE PRODUTOS ODONTOLOGICOS E HOSPITALARES LTDA - ME,26492.00,,nao_coletado,0,0
SEI-270006/030760/2025,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,26400.00,,nao_coletado,0,0
SEI-270006/022587/2025,BAXTER HOSPITALAR LTDA,25800.00,,nao_coletado,0,0
SEI-270120/000072/2024,LEMARC PRODUTOS MÉDICOS HOSPITALARES LTDA-ME,25632.00,,nao_coletado,0,0
SEI-270006/020227/2024,ECOMED COMERCIO DE PRODUTOS MEDICOS LTDA,25620.00,,nao_coletado,0,0
SEI-270002/001927/2025,IMPROVISU COMÉRCIO E REPRESENTAÇÃO LTDA,25500.00,,nao_coletado,0,0
SEI-270006/010801/2026,MARCK SERVIÇOS E DISTRIBUIÇÃO DE EQUIPAMENTOS DE SEGURANÇA EIRELI,25356.40,,nao_coletado,0,0
SEI-270006/008664/2026,ANA JULIA MARTINS FALEIROS DE ANDRADE LTDA,25124.06,,nao_coletado,0,0
SEI-270006/042202/2025,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),24969.60,,nao_coletado,0,0
SEI-270006/012321/2025,"VINIARTEFATOS - COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO LTDA",24895.00,,nao_coletado,0,0
SEI-270006/010257/2025,VERO MEDICAMENTOS LTDA,24800.00,,nao_coletado,0,0
SEI-270006/012725/2024,REAL PRODUTOS MÉDICOS E HOSPITALARES LTDA,24700.00,,nao_coletado,0,0
SEI-270006/029227/2024,MINDMED HOSPITALAR LTDA,24600.00,,nao_coletado,0,0
SEI-270006/030915/2025,STERI-GRAU PRODUTOS HOSPITALARES LTDA - ME,24262.25,,nao_coletado,0,0
SEI-270006/007512/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,24000.00,,nao_coletado,0,0
SEI-270006/027909/2025,BAXTER HOSPITALAR LTDA,24000.00,,nao_coletado,0,0
SEI-270007/016173/2026,BAXTER HOSPITALAR LTDA,24000.00,,nao_coletado,0,0
SEI-270006/007271/2025,BAXTER HOSPITALAR LTDA,23300.00,,nao_coletado,0,0
SEI-270006/026170/2024,LABORATÓRIOS B. BRAUN S.A,23166.00,,nao_coletado,0,0
SEI-270120/001711/2023,"POLOS IMPORTACAO, EXPORTACAO E COMERCIO DE ENERGIA PORTATIL LTDA",23083.50,,nao_coletado,0,0
SEI-270005/000666/2025,SUPORTE COMERCIAL ATACADISTA LTDA,22652.00,,nao_coletado,0,0
SEI-270006/002956/2024,S & B ASSESSORIA DE IMPORTAÇÃO,22344.00,,nao_coletado,0,0
SEI-270006/022606/2024,LABORATÓRIOS B. BRAUN S.A,22100.00,,nao_coletado,0,0
SEI-270006/025252/2024,ABSOLUTA COMÉRCIO DE PRODUTOS MÉDICOS E HOSPITALARES LTDA,21924.00,,nao_coletado,0,0
SEI-270006/005876/2026,G&A COMÉRCIO E SERVIÇOS LTDA,21912.00,,nao_coletado,0,0
SEI-270006/028983/2024,DENTAL BONSUCESSO PRODUTOS ODONTOLÓGICOS LTDA,21830.89,,nao_coletado,0,0
SEI-270006/004934/2025,TOTAL PRODUTOS E SERVICOS HOSPITALARES LTDA,21824.00,,nao_coletado,0,0
SEI-270006/016046/2025,TEXAS IMPORTS COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA EPP,21748.40,,nao_coletado,0,0
SEI-270005/000513/2026,ARDO DO BRASIL DISTRIBUIDORA DE PECAS E SERVICOS LTDA,21695.70,,nao_coletado,0,0
SEI-270006/026981/2024,LEMARC PRODUTOS MÉDICOS HOSPITALARES LTDA-ME,21663.60,,nao_coletado,0,0
SEI-270060/000208/2024,MEDI-GLOBE BRASIL LTDA,21599.55,,nao_coletado,0,0
SEI-270006/010283/2025,DISTRIBUIÇÃO DE MEDICAMENTOS PAMED LTDA,21468.00,,nao_coletado,0,0
SEI-270006/020845/2024,NUTRIPLAN COMERCIAL LTDA,21404.30,,nao_coletado,0,0
SEI-270006/030653/2025,MAXXI VIX COMÉRCIO ATACADISTA E REPRESENTAÇÃO LTDA,21312.00,,nao_coletado,0,0
SEI-270006/028328/2025,BRASIL MED IMPORTACAO E EXPORTACAO LTDA,21094.00,,nao_coletado,0,0
SEI-270006/016408/2025,NUTRIPLAN COMERCIAL LTDA,20945.14,,nao_coletado,0,0
SEI-270006/021868/2025,LABORATÓRIOS B. BRAUN S.A,20900.00,,nao_coletado,0,0
SEI-270006/013836/2024,DISTRIBUIÇÃO DE MEDICAMENTOS PAMED LTDA,20880.00,,nao_coletado,0,0
SEI-270006/021499/2025,DENTAL BONSUCESSO PRODUTOS ODONTOLÓGICOS LTDA,20774.08,,nao_coletado,0,0
SEI-270060/000644/2024,INLABEL SOLUÇÕES EM RÓTULOS ADESIVOS LTDA,20718.66,,nao_coletado,0,0
SEI-270060/000247/2024,T. D. & V. COMERCIO DE PRODUTOS ODONTOLOGICOS E HOSPITALARES LTDA - ME,20697.50,,nao_coletado,0,0
SEI-270111/000929/2023,COMERCIAL CEDRO LTDA ME,20430.00,,nao_coletado,0,0
SEI-270006/016447/2024,DENTECK AR CONDICIONADO LTDA,20400.00,,nao_coletado,0,0
SEI-270006/000087/2026,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,20244.00,,nao_coletado,0,0
SEI-270006/017393/2024,RLINE PRODUTOS HOSPITALARES LTDA,19896.57,,nao_coletado,0,0
SEI-270006/027124/2024,HEALTH CARE COMÉRCIO DE MATERIAIS MEDICO CIRURGICO E HOSPITALAR LTDA,19804.80,,nao_coletado,0,0
SEI-270006/013220/2025,MINDMED HOSPITALAR LTDA,19680.00,,nao_coletado,0,0
SEI-270006/000018/2026,NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELLI,19678.48,,nao_coletado,0,0
SEI-270006/009813/2025,BRAVA INDUSTRIA E COMERCIO LTDA,19379.70,,nao_coletado,0,0
SEI-270006/000309/2026,RIO MEIER COMERCIO DE MATERIAIS ODONTO-HOSPITALARES LTDA,19377.63,,nao_coletado,0,0
SEI-270006/000658/2025,COSTA CAMARGO COMERCIO DE PRODUTOS HOSPITALARES LTDA (MATRIZ),19103.00,,nao_coletado,0,0
SEI-270006/008647/2025,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,19080.00,,nao_coletado,0,0
SEI-270006/018433/2025,TEXAS IMPORTS COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA EPP,18955.20,,nao_coletado,0,0
SEI-270060/000616/2024,ABSOLUTA COMÉRCIO DE PRODUTOS MÉDICOS E HOSPITALARES LTDA,18900.00,,nao_coletado,0,0
SEI-270006/026737/2025,JRG DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES LTDA -,18819.90,,nao_coletado,0,0
SEI-270005/001924/2025,RN ARTIGOS ESPORTIVOS LTDA,18732.38,,nao_coletado,0,0
SEI-270006/032421/2025,BAXTER HOSPITALAR LTDA,18720.00,,nao_coletado,0,0
SEI-270060/000757/2024,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,18300.00,,nao_coletado,0,0
SEI-270006/024962/2024,DENTAL BONSUCESSO PRODUTOS ODONTOLÓGICOS LTDA,18192.48,,nao_coletado,0,0
SEI-270006/011550/2024,DENTAL BONSUCESSO PRODUTOS ODONTOLÓGICOS LTDA,17927.01,,nao_coletado,0,0
SEI-270006/011570/2025,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,17749.00,,nao_coletado,0,0
SEI-270005/000518/2026,MICROTECNICA INFORMATICA LTDA,17507.85,,nao_coletado,0,0
SEI-270006/001185/2026,MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS DE SAÚDE LTDA,17316.00,,nao_coletado,0,0
SEI-270005/001926/2025,HOSPITALAGOS COMERCIO DE MATERIAIS HOSPITALARES LTDA,17046.28,,nao_coletado,0,0
